ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2005-02-05,305.06598294004027,234.15115300947133,402.02816317486736,305.06598294004027,305.06598294004027,11.9871233415615,11.9871233415615,11.9871233415615,-6.190213196827048,-6.190213196827048,-6.190213196827048,18.17733653838855,18.17733653838855,18.17733653838855,0.0,0.0,0.0,317.0531062816018
2005-04-25,305.3080589058007,237.82750581936472,410.24703376769867,305.3080589058007,305.3080589058007,14.049697299515307,14.049697299515307,14.049697299515307,5.138393968150419,5.138393968150419,5.138393968150419,8.91130333136489,8.91130333136489,8.91130333136489,0.0,0.0,0.0,319.357756205316
2005-05-16,305.37240821315476,192.41277689971395,364.80417517881097,305.37240821315476,305.37240821315476,-28.082658690409595,-28.082658690409595,-28.082658690409595,5.138393968262359,5.138393968262359,5.138393968262359,-33.22105265867195,-33.22105265867195,-33.22105265867195,0.0,0.0,0.0,277.2897495227452
2005-05-23,305.3938579822728,193.91751019387615,363.0597174897686,305.3938579822728,305.3938579822728,-30.468611068228245,-30.468611068228245,-30.468611068228245,5.138393968308033,5.138393968308033,5.138393968308033,-35.60700503653628,-35.60700503653628,-35.60700503653628,0.0,0.0,0.0,274.9252469140445
2005-05-30,305.41530775012706,207.22085019160755,373.6431833922828,305.41530775012706,305.41530775012706,-23.644404474254127,-23.644404474254127,-23.644404474254127,5.138393968167997,5.138393968167997,5.138393968167997,-28.782798442422123,-28.782798442422123,-28.782798442422123,0.0,0.0,0.0,281.7709032758729
2005-06-06,305.43675751798133,203.28472290979641,373.94119283801103,305.43675751798133,305.43675751798133,-16.899364305121953,-16.899364305121953,-16.899364305121953,5.138393968188593,5.138393968188593,5.138393968188593,-22.037758273310548,-22.037758273310548,-22.037758273310548,0.0,0.0,0.0,288.5373932128594
2005-06-13,305.4582072858356,205.2427117370699,369.920359761418,305.4582072858356,305.4582072858356,-18.028606376175393,-18.028606376175393,-18.028606376175393,5.138393968234262,5.138393968234262,5.138393968234262,-23.167000344409654,-23.167000344409654,-23.167000344409654,0.0,0.0,0.0,287.4296009096602
2005-09-05,305.71560450008724,244.869701899511,414.58195708339974,305.71560450008724,305.71560450008724,25.10112097581865,25.10112097581865,25.10112097581865,5.138393968225214,5.138393968225214,5.138393968225214,19.962727007593433,19.962727007593433,19.962727007593433,0.0,0.0,0.0,330.8167254759059
2006-01-05,306.0894433023078,160.40419481085334,330.8459451224501,306.0894433023078,306.0894433023078,-61.36277704525999,-61.36277704525999,-61.36277704525999,-44.53937019096184,-44.53937019096184,-44.53937019096184,-16.82340685429815,-16.82340685429815,-16.82340685429815,0.0,0.0,0.0,244.72666625704784
2006-03-04,306.26716994598644,238.8089734209123,411.7615328239944,306.26716994598644,306.26716994598644,19.717150635298136,19.717150635298136,19.717150635298136,-6.190213196842009,-6.190213196842009,-6.190213196842009,25.907363832140145,25.907363832140145,25.907363832140145,0.0,0.0,0.0,325.9843205812846
